Scheme Name,Crisil Rank,AuM (Cr),1W_RTN(%),1M_RTN(%),3M_RTN(%),6M_RTN(%),YTD_RTN(%),1Y_RTN(%),2Y_RTN(%),3Y_RTN(%),5Y_RTN(%),10Y_RTN(%),MTD,Apr'21,Mar'21,Feb'21,Jan'21,Dec'20,Nov'20,Oct'20,Sep'20,Aug'20,Jul'20,Jun'20,QTD,Q1'21,Q4'20,Q3'20,Q2'20,Q1'20,Q4'19,Q3'19,Q2'19,Q1'19,Q4'18,Q3'18,YTD,2020_RTN(%),2019_RTN(%),2018_RTN(%),2017_RTN(%),2016_RTN(%),2015_RTN(%),2014_RTN(%),2013_RTN(%),2012_RTN(%),2011_RTN(%),2010_RTN(%),1W_Rank,1M_Rank,3M_Rank,6M_Rank,YTD_Rank,1Y_Rank,2Y_Rank,3Y_Rank,5Y_Rank,10Y_Rank,Standard Deviation,Beta,Sharpe Ratio,Jension's Alpha,Treynor's Ratio,Turnover ratio(%),% Equity Holding,No of stocks in portfolio,% Debt Holding,No of instruments in portfolio,% MF Holding,% Cash Holding,% Other Holding,NAV,1D Change(%),NAV Date,52W High,52WH as on,52W Low,52WL as on,1Y_SIP_RTN(%),2Y_SIP_RTN(%),3Y_SIP_RTN(%),5Y_SIP_RTN(%),10Y_SIP_RTN(%)
UTI India Consumer Fund - GrowthSectoral/Thematic,3,288.5,0.56%,-1.14%,-2.79%,15.50%,1.40%,41.81%,14.59%,6.53%,10.90%,10.57%,1.46%,-1.87%,1.16%,-1.67%,-1.31%,8.54%,8.65%,0.55%,-2.83%,3.34%,2.27%,2.78%,12.22%,-3.31%,10.82%,22.79%,26.86%,-3.06%,5.33%,0.48%,-5.12%,3.96%,-4.67%,6.80%,8.86%,27.48%,4.05%,-0.77%,31.15%,-2.50%,2.66%,42.81%,14.32%,12.91%,-16.81%,24.24%,109/125,121/124,91/123,114/117,122/122,113/114,98/105,62/90,63/87,17/69,,,,,,-,70.68%,30,-,-,-,4.35%,-,10.3169,0.5%,10-May-21,10.4693,04-Mar-21,7.1606,18-May-20,10.61%,18.53%,23.01%,34.41%,-
L&T Business Cycles Fund - Direct Plan - GrowthSectoral/Thematic,4,518.41,0.51%,-0.74%,1.58%,26.56%,12.44%,68.34%,15.46%,5.21%,11.76%,-,1.55%,1.65%,-0.36%,2.22%,-3.08%,7.00%,13.27%,3.31%,-1.46%,2.54%,4.11%,4.64%,12.40%,-2.96%,11.23%,23.25%,27.33%,-2.66%,5.69%,0.85%,-4.79%,4.41%,-4.23%,7.30%,4.14%,1.77%,24.87%,4.98%,37.59%,4.58%,-16.41%,59.47%,-14.21%,34.30%,-,-,88/125,118/124,101/123,116/117,116/122,114/114,60/105,47/90,72/87,0/0,,,,,,-,69.90%,32,1.72%,2,-,28.34%,0.04%,10.6,0.47%,10-May-21,10.86,15-Feb-21,9.9,29-Jan-21,,,,,
L&T Business Cycles Fund - GrowthSectoral/Thematic,4,518.41,0.50%,-0.83%,1.32%,25.93%,12.02%,66.70%,14.38%,4.29%,10.89%,-,1.51%,1.46%,-0.44%,2.11%,-3.27%,6.85%,13.15%,3.16%,-1.57%,2.37%,3.94%,4.46%,10.60%,15.73%,14.25%,9.57%,29.59%,-22.80%,6.04%,-0.23%,-1.06%,5.51%,-3.07%,1.62%,23.16%,13.44%,0.27%,-8.00%,45.88%,8.91%,-4.36%,59.15%,-12.24%,-,-,-,,,,,,,,,,,,,,,,-,69.90%,32,1.72%,2,-,28.34%,0.04%,10.6,0.47%,10-May-21,10.86,15-Feb-21,9.9,29-Jan-21,,,,,
Nippon India Consumption Fund - Direct Plan - GrowthSectoral/Thematic,-,127.34,0.49%,0.10%,-1.56%,24.13%,5.91%,61.58%,21.09%,12.71%,11.78%,-,-0.93%,2.47%,-1.98%,2.96%,-1.49%,0.23%,-,-,-,-,-,-,10.77%,16.20%,14.58%,10.12%,30.01%,-22.33%,6.43%,0.15%,-0.71%,5.92%,-2.64%,2.06%,9.09%,29.51%,5.25%,-0.02%,32.11%,-1.51%,3.34%,43.59%,14.19%,-,-,-,,,,,,,,,,,,,,,,48.00%,69.34%,43,-,-,-,2.39%,-,10.0728,0.49%,10-May-21,10.2509,04-Mar-21,7.1075,18-May-20,,,,,
Nippon India Consumption Fund - GrowthSectoral/Thematic,-,127.34,0.48%,0.03%,-1.74%,23.65%,5.61%,60.39%,20.21%,11.84%,10.91%,13.11%,-0.93%,2.29%,-2.18%,2.86%,-1.59%,7.07%,-,-,-,-,-,-,1.20%,6.85%,14.48%,3.34%,14.26%,-,-,-,-,-,-,-,4.43%,2.41%,25.93%,5.91%,39.36%,5.95%,-14.85%,60.36%,-15.57%,-,-,-,,,,,,,,,,,,,,,,48.00%,69.34%,43,-,-,-,2.39%,-,112.2627,0.04%,10-May-21,114.5323,09-Apr-21,60.6307,15-May-20,,,,,
Aditya Birla Sun Life ESG Fund - Regular Plan - GrowthSectoral/Thematic,-,911.31,0.39%,-2.53%,-3.08%,-,3.59%,-,-,-,-,-,0.50%,-2.54%,-0.86%,1.88%,-2.94%,5.85%,11.78%,-0.78%,-1.43%,4.82%,3.28%,4.33%,1.37%,7.26%,14.95%,3.78%,14.80%,-,-,-,-,-,-,-,2.51%,25.61%,29.03%,-13.30%,35.47%,7.04%,-4.56%,8.90%,11.82%,19.29%,-1.62%,8.08%,,,,,,,,,,,,,,,,-,68.23%,13,-,-,7.39%,4.69%,-,12.14,0.33%,10-May-21,12.59,16-Feb-21,8.26,18-May-20,,,,,
Aditya Birla Sun Life ESG Fund - Regular Plan - GrowthSectoral/Thematic,-,0,0.39%,-2.53%,-3.08%,-,3.59%,-,-,-,-,-,1.62%,-2.29%,-3.94%,4.40%,-3.28%,4.55%,22.41%,4.72%,-6.93%,6.98%,-0.82%,6.35%,1.95%,9.27%,17.00%,12.56%,17.67%,-16.35%,2.43%,0.92%,-1.16%,1.75%,2.38%,-1.58%,16.30%,4.97%,5.12%,-10.09%,43.29%,7.87%,1.79%,92.37%,5.70%,39.91%,-24.64%,11.90%,,,,,,,,,,,,,,,,-,68.23%,13,-,-,7.39%,4.69%,-,12.54,0.32%,10-May-21,12.96,16-Feb-21,8.4,18-May-20,,,,,
Aditya Birla Sun Life ESG Fund - Direct Plan - GrowthSectoral/Thematic,-,0,0.38%,-2.33%,-2.60%,-,4.28%,-,-,-,-,-,4.62%,-1.33%,0.53%,9.06%,-1.37%,7.87%,11.27%,0.17%,-2.02%,8.01%,1.29%,8.00%,5.58%,14.30%,16.87%,5.55%,21.93%,-23.66%,2.90%,-3.53%,-1.35%,2.09%,-0.12%,-2.09%,2.75%,26.35%,29.71%,-12.76%,36.50%,7.85%,-3.88%,9.43%,12.46%,-,-,-,,,,,,,,,,,,,,,,-,50.37%,18,-,-,-,49.63%,-,43.68,0.09%,07-May-21,44.14,15-Apr-21,29.94,13-May-20,,,,,
Aditya Birla Sun Life ESG Fund - Direct Plan - GrowthSectoral/Thematic,-,911.31,0.38%,-2.33%,-2.60%,-,4.28%,-,-,-,-,-,4.64%,-1.29%,0.57%,9.09%,-1.33%,7.91%,11.30%,0.20%,-1.99%,8.05%,1.33%,8.04%,2.48%,5.48%,12.82%,14.98%,19.07%,-15.38%,1.62%,0.80%,-0.95%,2.39%,-2.53%,2.55%,16.72%,6.08%,5.89%,-8.92%,45.09%,9.37%,3.33%,94.08%,6.44%,-,-,-,,,,,,,,,,,,,,,,-,50.37%,18,-,-,-,49.63%,-,46.89,0.09%,07-May-21,47.36,15-Apr-21,31.84,13-May-20,,,,,
BNP Paribas India Consumption Fund - Direct Plan - GrowthSectoral/Thematic,-,692.29,0.28%,-0.49%,-0.85%,19.04%,7.51%,48.50%,23.27%,-,-,-,1.66%,-2.18%,-3.82%,4.50%,-3.17%,4.67%,22.53%,4.83%,-6.83%,7.11%,-0.73%,6.43%,-0.86%,3.54%,35.95%,-1.75%,15.47%,-34.74%,10.86%,-1.94%,5.23%,8.84%,7.18%,-5.50%,8.26%,28.20%,5.76%,-8.84%,36.79%,4.62%,2.79%,58.67%,1.54%,-,-,-,,,,,,,,,,,,,,,,-,35.20%,21,-,-,17.38%,47.42%,-,20.048,0.2%,10-May-21,20.667,03-Mar-21,11.191,19-May-20,,,,,
BNP Paribas India Consumption Fund - GrowthSectoral/Thematic,-,692.29,0.25%,-0.62%,-1.22%,18.14%,6.93%,46.24%,21.40%,-,-,-,0.52%,-2.47%,-0.79%,1.94%,-2.88%,5.92%,11.85%,-0.72%,-1.37%,4.89%,3.35%,4.40%,5.66%,14.42%,16.98%,5.62%,21.94%,-23.62%,3.10%,-3.42%,-1.37%,2.15%,-,-1.93%,6.10%,56.53%,13.70%,13.32%,19.77%,-1.91%,4.63%,18.25%,54.24%,-,-,-,,,,,,,,,,,,,,,,-,35.20%,21,-,-,17.38%,47.42%,-,19.061,0.19%,10-May-21,19.689,03-Mar-21,10.742,19-May-20,,,,,
Aditya Birla Sun Life International Equity Fund - Plan A - Direct Plan - GrowthSectoral/Thematic,-,110.37,0.09%,0.64%,7.10%,15.51%,11.48%,36.68%,19.78%,16.05%,14.47%,-,2.55%,0.37%,-1.77%,4.81%,-1.44%,7.10%,13.03%,0.56%,-1.40%,4.57%,3.63%,4.94%,2.59%,5.58%,13.02%,15.23%,19.70%,-15.21%,1.75%,0.94%,-0.57%,2.77%,-2.35%,2.74%,4.32%,13.13%,-1.52%,0.09%,37.29%,-3.50%,12.16%,62.88%,10.47%,31.26%,-6.04%,26.07%,,,,,,,,,,,,,,,,-,28.36%,28,-,-,-,62.49%,-,17.652,0.18%,10-May-21,18.2032,19-Apr-21,13.2795,14-May-20,,,,,
Aditya Birla Sun Life International Equity Fund - Plan A - Regular Plan - GrowthSectoral/Thematic,-,110.37,0.07%,0.57%,6.90%,15.09%,11.19%,35.50%,18.98%,15.35%,13.83%,11.38%,2.58%,0.47%,-1.65%,4.92%,-1.32%,7.20%,13.12%,0.65%,-1.32%,4.67%,3.72%,5.04%,-0.85%,3.78%,36.25%,-1.54%,15.51%,-34.67%,11.14%,-1.71%,5.38%,9.07%,7.37%,-5.31%,10.93%,65.58%,0.55%,-7.31%,6.20%,-9.88%,12.46%,43.18%,22.98%,24.78%,-9.56%,37.37%,,,,,,,,,,,,,,,,-,28.36%,28,-,-,-,62.49%,-,12.15,0.25%,10-May-21,12.15,10-May-21,9.94,15-Oct-20,,,,,
Canara Robeco Consumer Trends Fund - Direct Plan - GrowthSectoral/Thematic,-,561.07,-0.03%,-0.60%,-3.31%,21.74%,8.07%,56.24%,22.75%,15.20%,18.81%,-,2.89%,-1.96%,-0.06%,8.75%,1.15%,5.87%,12.38%,0.23%,-3.04%,4.08%,-0.24%,6.29%,-1.26%,1.21%,17.48%,8.93%,18.78%,-16.27%,12.19%,-2.42%,0.18%,14.30%,-12.62%,-0.64%,10.34%,11.16%,-9.23%,-18.80%,39.61%,3.84%,5.30%,103.43%,23.78%,37.72%,-19.28%,26.56%,,,,,,,,,,,,,,,,32.34%,14.42%,15,-,-,-,2.28%,-,12.03,0.25%,10-May-21,12.03,16-Feb-21,9.94,15-Oct-20,,,,,
Canara Robeco Consumer Trends Fund - Regular Plan- GrowthSectoral/Thematic,-,561.07,-0.05%,-0.70%,-3.59%,21.00%,7.60%,54.22%,21.21%,13.73%,17.40%,15.18%,2.95%,-1.88%,0.05%,8.84%,1.26%,6.00%,12.54%,0.29%,-2.92%,4.28%,-0.22%,6.31%,1.52%,12.82%,32.88%,-2.68%,23.48%,-34.23%,5.90%,-6.92%,1.59%,7.51%,2.40%,-0.04%,6.97%,-5.71%,11.36%,-6.29%,43.52%,12.34%,-11.57%,64.00%,-14.93%,58.69%,-32.58%,36.48%,,,,,,,,,,,,,,,,32.34%,14.42%,15,-,-,-,2.28%,-,16.922,0.17%,10-May-21,17.394,04-Mar-21,10.962,18-May-20,,,,,
Sundaram Rural and Consumption Fund - Direct Plan - GrowthSectoral/Thematic,5,1336,-0.15%,-2.12%,-2.40%,14.45%,1.69%,45.91%,11.71%,4.99%,12.20%,-,0.55%,-1.65%,-1.30%,7.45%,-2.01%,3.88%,13.60%,0.06%,0.02%,6.04%,3.52%,6.44%,-1.21%,1.38%,17.66%,9.09%,18.94%,-16.15%,12.38%,-2.30%,0.30%,14.42%,-12.51%,-0.48%,17.60%,3.23%,5.70%,-15.22%,41.44%,3.33%,-5.75%,59.83%,-12.19%,32.15%,-36.49%,0.87%,,,,,,,,,,,,,,,,-,7.26%,3,-,-,-,10.62%,-,16.6631,0.17%,10-May-21,17.2031,19-Apr-21,12.6962,14-May-20,,,,,
Kotak Pioneer Fund - Direct Plan - GrowthSectoral/Thematic,-,958.17,-0.16%,0.34%,2.76%,30.84%,14.29%,87.30%,-,-,-,-,0.58%,-1.56%,-1.22%,7.53%,-1.94%,3.96%,13.68%,0.14%,0.10%,6.13%,3.59%,6.52%,1.63%,13.11%,33.21%,-2.43%,23.81%,-34.06%,6.20%,-6.67%,1.89%,7.85%,2.74%,0.29%,1.35%,14.76%,6.51%,-1.79%,32.64%,2.88%,-1.98%,32.65%,5.01%,33.14%,-13.93%,22.98%,,,,,,,,,,,,,,,,-,7.26%,3,-,-,-,10.62%,-,16.246,0.15%,10-May-21,16.747,04-Mar-21,10.683,18-May-20,,,,,
Sundaram Rural and Consumption Fund - GrowthSectoral/Thematic,5,1336,-0.17%,-2.19%,-2.58%,14.01%,1.41%,44.77%,10.82%,4.18%,11.32%,12.45%,0.98%,-4.64%,-4.50%,5.36%,-3.02%,5.01%,20.74%,5.10%,-7.12%,7.58%,-0.16%,6.26%,1.09%,5.89%,28.69%,12.17%,26.07%,-28.51%,4.68%,-6.04%,-0.12%,7.97%,-0.28%,-2.87%,4.63%,14.15%,-0.69%,1.01%,38.45%,-2.57%,13.20%,64.05%,11.18%,-,-,-,,,,,,,,,,,,,,,,-,-,-,-,-,-,1.06%,-,10.48,0.19%,10-May-21,10.97,15-Feb-21,9.82,29-Jan-21,,,,,
Kotak Pioneer Fund - Regular Plan - GrowthSectoral/Thematic,-,958.17,-0.20%,0.19%,2.30%,29.66%,13.55%,84.00%,-,-,-,-,1.06%,-4.62%,-4.45%,5.42%,-2.95%,5.06%,20.84%,5.20%,-7.05%,7.61%,-0.10%,6.36%,-0.44%,5.82%,20.28%,25.19%,29.49%,-15.92%,6.56%,-1.18%,-2.84%,10.53%,-10.17%,6.24%,11.33%,67.11%,1.52%,-6.32%,7.18%,-9.05%,13.48%,44.40%,23.78%,-,-,-,,,,,,,,,,,,,,,,101.00%,-,-,-,-,-,1.45%,-,10.48,0.19%,10-May-21,10.97,15-Feb-21,9.82,29-Jan-21,,,,,
ICICI Prudential US Bluechip Equity Fund - GrowthSectoral/Thematic,-,1458.92,-0.23%,0.37%,10.89%,20.00%,14.92%,39.28%,26.50%,22.62%,18.51%,-,9.43%,5.78%,1.21%,5.59%,-2.62%,10.57%,6.17%,-0.65%,5.64%,6.13%,9.71%,6.22%,-0.56%,5.33%,10.47%,6.23%,19.39%,-17.54%,2.57%,2.26%,-2.06%,-3.11%,3.89%,-1.83%,10.78%,12.33%,-7.03%,-17.82%,41.29%,5.06%,6.44%,105.22%,23.72%,-,-,-,,,,,,,,,,,,,,,,101.00%,-,-,-,-,-,1.45%,-,10.4,0.1%,10-May-21,10.94,15-Feb-21,9.8,29-Jan-21,,,,,
Franklin India Technology Fund - Direct - GrowthSectoral/Thematic,-,544.76,-0.23%,-4.74%,0.08%,22.77%,7.79%,80.84%,33.00%,24.41%,20.37%,-,9.09%,7.63%,3.63%,7.78%,-0.35%,8.33%,8.73%,4.14%,3.58%,5.68%,13.99%,4.47%,13.45%,-2.73%,9.30%,24.91%,32.25%,-6.21%,10.53%,-2.31%,-8.08%,2.36%,-5.90%,7.90%,7.34%,-4.81%,12.44%,-5.26%,45.17%,13.52%,-10.67%,65.44%,-14.88%,-,-,-,,,,,,,,,,,,,,,,-,-,-,-,-,-,6.02%,-,10.4,0.1%,10-May-21,10.94,15-Feb-21,9.8,29-Jan-21,,,,,
ICICI Prudential US Bluechip Equity Fund - Direct Plan - GrowthSectoral/Thematic,-,1458.92,-0.23%,0.43%,11.17%,20.57%,15.32%,40.60%,27.68%,23.75%,19.54%,-,8.82%,7.68%,3.64%,7.76%,-0.35%,8.35%,8.75%,4.15%,3.59%,5.72%,14.11%,4.62%,-0.89%,9.34%,17.04%,15.26%,37.25%,-38.98%,6.65%,-4.01%,-5.55%,-6.81%,-2.24%,-10.34%,17.73%,3.56%,6.17%,-14.86%,42.15%,3.75%,-5.37%,60.51%,-12.60%,-,-,-,,,,,,,,,,,,,,,,-,-,-,-,-,-,1.06%,-,23.3307,-0.04%,10-May-21,23.9282,04-Mar-21,15.5556,18-May-20,,,,,
Franklin India Technology Fund - GrowthSectoral/Thematic,1,544.76,-0.24%,-4.79%,-0.10%,22.27%,7.48%,79.23%,31.87%,23.46%,19.53%,15.96%,9.45%,5.79%,1.31%,5.58%,-2.68%,10.58%,6.20%,-0.64%,5.63%,6.18%,9.87%,6.38%,-0.16%,5.64%,36.93%,-0.89%,18.71%,-42.66%,11.64%,-6.14%,-0.40%,9.64%,5.39%,-7.41%,1.53%,15.30%,7.06%,-1.21%,33.37%,3.43%,-1.39%,33.43%,4.81%,-,-,-,,,,,,,,,,,,,,,,37.00%,-,-,-,-,-,4.62%,-,21.4025,-0.05%,10-May-21,22.0022,04-Mar-21,14.4641,18-May-20,,,,,
Tata India Consumer Fund - Direct Plan - GrowthSectoral/Thematic,-,1168.63,-0.62%,-2.49%,-1.10%,15.90%,2.68%,47.16%,16.47%,7.40%,18.59%,-,4.67%,5.17%,2.06%,5.05%,0.61%,8.83%,7.09%,-,-,-,-,-,-1.66%,18.24%,25.08%,-1.10%,21.79%,-30.83%,4.69%,-7.18%,3.35%,6.82%,5.14%,-4.58%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,6.02%,-,29.2228,-0.08%,10-May-21,30.2074,09-Apr-21,13.7444,15-May-20,,,,,
Tata India Consumer Fund - GrowthSectoral/Thematic,-,1168.63,-0.65%,-2.60%,-1.42%,15.13%,2.20%,45.14%,14.80%,5.78%,16.71%,-,4.69%,5.28%,2.16%,5.12%,0.77%,8.93%,0.44%,-,-,-,-,-,-0.48%,1.43%,19.57%,4.01%,17.71%,-19.72%,4.54%,4.45%,-2.04%,-0.82%,2.29%,-3.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.00%,-,-,-,-,-,4.62%,-,26.6778,-0.1%,10-May-21,27.6154,09-Apr-21,12.7469,15-May-20,,,,,
Axis Special Situations Fund - Direct Plan - GrowthSectoral/Thematic,-,0,-0.74%,-0.09%,-0.09%,-,6.17%,-,-,-,-,-,0.25%,-,-,-,-,-,-,-,-,-,-,-,-0.47%,5.55%,10.70%,6.47%,19.68%,-17.37%,2.77%,2.45%,-1.85%,-2.89%,4.14%,-1.61%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.8286,-0.29%,10-May-21,35.5084,17-Feb-21,21.7003,22-May-20,,,,,
Axis Special Situations Fund - Direct Plan - GrowthSectoral/Thematic,-,2322.69,-0.74%,-0.09%,-0.09%,-,6.17%,-,-,-,-,-,0.08%,-,-,-,-,-,-,-,-,-,-,-,13.61%,-2.52%,9.56%,25.19%,32.58%,-6.02%,10.76%,-2.05%,-7.86%,2.61%,-5.64%,8.19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.5494,-0.29%,10-May-21,37.3736,17-Feb-21,22.7364,22-May-20,,,,,
Axis Special Situations Fund - Regular Plan - GrowthSectoral/Thematic,-,2322.69,-0.84%,-0.28%,-0.56%,-,5.58%,-,-,-,-,-,2.85%,-0.51%,0.62%,1.28%,-2.07%,0.59%,-,-,-,-,-,-,-0.75%,9.63%,17.34%,15.59%,37.61%,-38.83%,6.90%,-3.76%,-5.29%,-6.54%,-1.95%,-10.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.68,-0.1%,10-May-21,110.32,09-Apr-21,50.37,18-May-20,,,,,
Axis Special Situations Fund - Regular Plan - GrowthSectoral/Thematic,-,0,-0.84%,-0.28%,-0.56%,-,5.58%,-,-,-,-,-,2.90%,-0.38%,0.78%,1.41%,-1.93%,0.57%,-,-,-,-,-,-,-0.06%,5.89%,37.26%,-0.66%,18.99%,-42.52%,11.86%,-8.57%,-0.13%,9.91%,5.67%,-7.17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.51,-0.11%,10-May-21,103.08,09-Apr-21,47.52,18-May-20,,,,,
Franklin Asian Equity Fund - Direct - GrowthSectoral/Thematic,-,260.92,-1.10%,-2.13%,-8.31%,8.69%,2.93%,45.23%,21.52%,12.28%,16.29%,-,1.83%,-2.05%,-3.14%,3.74%,-2.07%,5.24%,-,-,-,-,-,-,-1.63%,18.33%,25.18%,-1.02%,21.88%,-30.77%,4.79%,-7.04%,3.45%,6.93%,5.24%,-4.48%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.258,-0.29%,10-May-21,45.592,11-Feb-21,27.919,18-May-20,,,,,
Franklin Asian Equity Fund - GrowthSectoral/Thematic,-,260.92,-1.11%,-2.17%,-8.46%,8.34%,2.69%,44.34%,20.81%,11.64%,15.54%,10.84%,1.88%,-1.91%,-3.00%,3.87%,-1.93%,0.27%,-,-,-,-,-,-,-0.43%,1.56%,19.72%,4.14%,17.83%,-19.63%,4.67%,4.58%,-1.92%,-0.68%,2.44%,-2.91%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.663,-0.27%,10-May-21,50.84,11-Feb-21,30.77,18-May-20,,,,,
Nippon India US Equity Opportunities Fund - Direct Plan - GrowthSectoral/Thematic,-,337.24,-1.65%,-0.73%,9.17%,18.41%,14.61%,42.08%,27.65%,23.48%,21.01%,-,3.37%,-0.28%,-1.86%,4.72%,0.24%,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.97,-0.32%,10-May-21,115.31,09-Apr-21,48.47,15-May-20,,,,,
Nippon India US Equity Opportunities Fund - GrowthSectoral/Thematic,-,337.24,-1.67%,-0.83%,8.84%,17.67%,14.09%,40.29%,26.17%,22.11%,19.75%,-,3.35%,-0.09%,-1.76%,4.82%,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.58,-0.31%,10-May-21,123.03,09-Apr-21,51.33,15-May-20,,,,,
